VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:30:12 PM,2018 Dec 31 11:32:48 PM,1,0.41,1,N,230,142,2,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:30:11 PM,2019 Jan 01 12:02:04 AM,1,18.82,2,N,132,231,1,52,0,0.5,15.84,0,0.3,68.64
2,2018 Dec 31 11:30:11 PM,2018 Dec 31 11:30:56 PM,6,0.24,1,N,50,48,1,3,0.5,0.5,1.08,0,0.3,5.38
2,2018 Dec 31 11:30:11 PM,2018 Dec 31 11:36:51 PM,1,1.81,1,N,137,229,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018 Dec 31 11:30:10 PM,2019 Jan 01 12:20:26 AM,1,4.5,1,N,264,264,2,30.5,0.5,0.5,0,0,0.3,31.8
2,2018 Dec 31 11:30:10 PM,2018 Dec 31 11:47:35 PM,1,8.61,1,N,132,98,1,25.5,0.5,0.5,5.36,0,0.3,32.16
2,2018 Dec 31 11:30:09 PM,2018 Dec 31 11:46:00 PM,1,3.42,1,N,69,174,2,14,0.5,0.5,0,0,0.3,15.3
1,2018 Dec 31 11:30:09 PM,2018 Dec 31 11:33:30 PM,1,0.6,1,N,236,236,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018 Dec 31 11:30:08 PM,2018 Dec 31 11:55:39 PM,1,5.61,1,N,249,17,1,22,0.5,0.5,0.11,0,0.3,23.41
2,2018 Dec 31 11:30:08 PM,2018 Dec 31 11:36:09 PM,1,1.36,1,N,142,237,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2018 Dec 31 11:30:08 PM,2018 Dec 31 11:32:37 PM,1,0.3,1,N,263,263,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2018 Dec 31 11:30:08 PM,2018 Dec 31 11:41:19 PM,3,2.81,1,N,238,74,2,11,0.5,0.5,0,0,0.3,12.3
2,2018 Dec 31 11:30:07 PM,2018 Dec 31 11:42:38 PM,1,2.14,1,N,90,48,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2018 Dec 31 11:30:07 PM,2018 Dec 31 11:53:02 PM,2,2.9,1,N,249,50,2,16,0.5,0.5,0,0,0.3,17.3
2,2018 Dec 31 11:30:07 PM,2018 Dec 31 11:32:23 PM,5,0.43,1,N,50,246,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,2018 Dec 31 11:30:06 PM,2018 Dec 31 11:32:35 PM,1,0.5,1,N,263,263,1,4,0.5,0.5,1.05,0,0.3,6.35
2,2018 Dec 31 11:30:06 PM,2018 Dec 31 11:36:34 PM,2,0.77,1,N,75,262,1,6,0.5,0.5,1.09,0,0.3,10.34
2,2018 Dec 31 11:30:05 PM,2018 Dec 31 11:31:25 PM,1,0.07,1,N,148,148,1,3,0.5,0.5,0.86,0,0.3,5.16
2,2018 Dec 31 11:30:05 PM,2018 Dec 31 11:54:04 PM,1,8.13,1,N,163,225,1,26,0.5,0.5,6.61,5.76,0.3,39.67
1,2018 Dec 31 11:30:04 PM,2018 Dec 31 11:35:07 PM,0,0.5,1,N,264,264,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 11:30:04 PM,2018 Dec 31 11:44:07 PM,1,3.25,1,N,234,87,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2018 Dec 31 11:30:04 PM,2019 Jan 01 12:07:15 AM,1,22.75,1,N,132,181,2,61,0.5,0.5,0,0,0.3,62.3
2,2018 Dec 31 11:30:04 PM,2018 Dec 31 11:33:40 PM,4,0.32,1,N,113,249,2,4,0.5,0.5,0,0,0.3,5.3
1,2018 Dec 31 11:30:03 PM,2018 Dec 31 11:38:20 PM,1,2.4,1,N,143,43,2,9,0.5,0.5,0,0,0.3,10.3
2,2018 Dec 31 11:30:02 PM,2018 Dec 31 11:33:10 PM,3,0.73,1,N,233,137,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2018 Dec 31 11:30:02 PM,2018 Dec 31 11:48:24 PM,1,4.1,1,N,231,80,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,2018 Dec 31 11:30:01 PM,2018 Dec 31 11:36:41 PM,2,0.89,1,N,89,85,2,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 11:30:01 PM,2018 Dec 31 11:35:14 PM,1,0.68,1,N,164,161,2,5,0.5,0.5,0,0,0.3,6.3
1,2018 Dec 31 11:30:01 PM,2018 Dec 31 11:44:32 PM,6,3,1,N,170,143,2,12,0.5,0.5,0,0,0.3,13.3
2,2018 Dec 31 11:30:01 PM,2018 Dec 31 11:32:46 PM,3,0.57,1,N,79,107,1,4,0.5,0.5,1.59,0,0.3,6.89
2,2018 Dec 31 11:30:01 PM,2018 Dec 31 11:32:02 PM,1,0.58,1,N,50,50,1,3.5,0.5,0.5,1.44,0,0.3,6.24
2,2018 Dec 31 11:30:00 PM,2018 Dec 31 11:45:37 PM,2,4.73,1,N,186,209,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2018 Dec 31 11:30:00 PM,2018 Dec 31 11:41:58 PM,1,2.3,1,N,161,236,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2018 Dec 31 11:30:00 PM,2018 Dec 31 11:33:33 PM,1,0.5,1,N,229,229,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2018 Dec 31 11:30:00 PM,2018 Dec 31 11:32:32 PM,1,0.4,1,N,50,142,1,4,0.5,0.5,1.05,0,0.3,6.35
2,2018 Dec 31 11:30:00 PM,2018 Dec 31 11:34:46 PM,5,0.74,1,N,87,87,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 11:30:00 PM,2018 Dec 31 11:46:28 PM,3,6.41,1,N,152,20,2,20,0.5,0.5,0,0,0.3,21.3
